objectid,Reporter,ComName,SciName,OccStatus,ObsDate,DateAcc,DateEnt,DateUp,Location,Latitude,Longitude,Datum,CoordAcc,Method,DataType,LocalOwner,Habitat,Locality,Site,InfestAcre,GrossAcre,Abundance,Density,NumCollect,Percentcov,TreatArea,TreatComm,Quantity,QuantityU,TrapType,NumTraps,Comments,VisitType,CollectTme,Surveyor,RecSource,RecOwner,RecSrcTyp,OrigName,Nativity,Host,Host_Name,VerifyMthd,IDCred,Verified,Reviewer,ReviewDate,OrgSrcID,PID,Voucher,Museum,MuseumRec,Reference
3185319,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2011,,30-May-14,,"Hillsborough, New Hampshire, United States",42.895,-71.98667,,,,Centroid of Project Area,,,,Edward MacDowell Lake EDWARD MACDOWELL LAKE,28,1194,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3185311,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2010,,30-May-14,,"Hillsborough, New Hampshire, United States",42.895,-71.98667,,,,Centroid of Project Area,,,,Edward MacDowell Lake EDWARD MACDOWELL LAKE,28,1194,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3185249,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2011,,30-May-14,,"Merrimack, New Hampshire, United States",43.31667,-71.72333,,,,Centroid of Project Area,,,,Blackwater Dam BLACKWATER DAM,20,3580,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3185246,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2010,,30-May-14,,"Merrimack, New Hampshire, United States",43.31667,-71.72333,,,,Centroid of Project Area,,,,Blackwater Dam BLACKWATER DAM,20,3580,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3182553,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2009,,30-May-14,,"Cheshire, New Hampshire, United States",42.99667,-72.30833,,,,Centroid of Project Area,,,,Surry Mountain Lake SURRY MOUNTAIN LAKE,500,1695,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3182551,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2009,,30-May-14,,"Cheshire, New Hampshire, United States",42.94667,-72.235,,,,Centroid of Project Area,,,,Otter Brook Lake OTTER BROOK LAKE,200,458,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3180964,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2008,,30-May-14,,"Cheshire, New Hampshire, United States",42.99667,-72.30833,,,,Centroid of Project Area,,,,Surry Mountain Lake SURRY MOUNTAIN LAKE,200,1695,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3180963,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2008,,30-May-14,,"Cheshire, New Hampshire, United States",42.94667,-72.235,,,,Centroid of Project Area,,,,Otter Brook Lake OTTER BROOK LAKE,200,458,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3180962,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2008,,30-May-14,,"Merrimack, New Hampshire, United States",43.195,-71.74833,,,,Centroid of Project Area,,,,Hopkinton-Everett Lakes HOPKINTON-EVERETT LAKES,98,7992,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3180961,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2008,,30-May-14,,"Merrimack, New Hampshire, United States",43.31667,-71.72333,,,,Centroid of Project Area,,,,Blackwater Dam BLACKWATER DAM,40,3580,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3180959,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2008,,30-May-14,,"Merrimack, New Hampshire, United States",43.45333,-71.66,,,,Centroid of Project Area,,,,Franklin Falls Dam FRANKLIN FALLS DAM,5,3897,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3178734,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2007,,30-May-14,,"Cheshire, New Hampshire, United States",42.99667,-72.30833,,,,Centroid of Project Area,,,,Surry Mountain Lake SURRY MOUNTAIN LAKE,200,1695,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3178733,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2007,,30-May-14,,"Cheshire, New Hampshire, United States",42.94667,-72.235,,,,Centroid of Project Area,,,,Otter Brook Lake OTTER BROOK LAKE,200,458,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3178732,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2007,,30-May-14,,"Merrimack, New Hampshire, United States",43.195,-71.74833,,,,Centroid of Project Area,,,,Hopkinton-Everett Lakes HOPKINTON-EVERETT LAKES,98,7992,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3178731,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2007,,30-May-14,,"Merrimack, New Hampshire, United States",43.31667,-71.72333,,,,Centroid of Project Area,,,,Blackwater Dam BLACKWATER DAM,35,3580,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3178730,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2007,,30-May-14,,"Merrimack, New Hampshire, United States",43.45333,-71.66,,,,Centroid of Project Area,,,,Franklin Falls Dam FRANKLIN FALLS DAM,20,3897,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3176605,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2006,,30-May-14,,"Merrimack, New Hampshire, United States",43.31667,-71.72333,,,,Centroid of Project Area,,,,Blackwater Dam BLACKWATER DAM,,3580,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3176601,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2006,,30-May-14,,"Cheshire, New Hampshire, United States",42.99667,-72.30833,,,,Centroid of Project Area,,,,Surry Mountain Lake SURRY MOUNTAIN LAKE,200,1695,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3176600,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2006,,30-May-14,,"Cheshire, New Hampshire, United States",42.94667,-72.235,,,,Centroid of Project Area,,,,Otter Brook Lake OTTER BROOK LAKE,200,458,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3176599,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2006,,30-May-14,,"Merrimack, New Hampshire, United States",43.195,-71.74833,,,,Centroid of Project Area,,,,Hopkinton-Everett Lakes HOPKINTON-EVERETT LAKES,98,7992,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3176598,US Army Corps of Engineers Ombil Database ,glossy buckthorn,Frangula alnus,Positive,1/1/2006,,30-May-14,,"Merrimack, New Hampshire, United States",43.45333,-71.66,,,,Centroid of Project Area,,,,Franklin Falls Dam FRANKLIN FALLS DAM,21,3897,,,,,,,,,,,,,,,,Federal Agency,Bulk Data,glossy buckthorn,Introduced,,,,,Verified,,,,,,,,
3058845,Hannah French ,glossy buckthorn,Frangula alnus,Positive,8/5/2013,,05-Aug-13,05-Aug-13,"Strafford, New Hampshire, United States",43.27822,-71.10362,WGS84     ,6,,,,,,,2,,,,,,,,,,,,"Old,  some very tall shrubs",,,,,General Public,Android,,Introduced,,,Expertise,,Verified,Douglas Cygan,06-Aug-14,,,,,,
2415369,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/20/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07721,-70.92043,,,,,,,,,,,,,,,,,,,,,a large black birch component,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415365,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/17/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07824,-70.92078,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415360,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/17/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07839,-70.92096,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415352,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/17/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07851,-70.92099,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415349,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/17/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07852,-70.92075,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415346,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/17/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07863,-70.92055,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415340,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/17/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07842,-70.92133,,,,,,,,,,,,,,,,,,,,,a large black birch component,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415334,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/15/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.09245,-70.91414,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415328,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/15/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.09176,-70.91594,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415304,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/10/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11671,-70.88639,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415303,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,8/10/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11688,-70.88668,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415301,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.1183,-70.88967,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415299,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.1182,-70.88973,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415296,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11834,-70.88998,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415295,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11838,-70.89001,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415292,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11944,-70.89011,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415291,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11955,-70.88972,,,,,,,,,,,,,,,,,,,,,pine/maple mix,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415282,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11866,-70.88975,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415277,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11841,-70.88944,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415275,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11843,-70.88898,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415251,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/31/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11805,-70.88829,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415234,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/30/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11722,-70.88944,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415225,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11465,-70.89101,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415224,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11625,-70.89043,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415222,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.1182,-70.88997,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415217,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11785,-70.88983,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415213,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11691,-70.89029,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415208,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.1171,-70.88988,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415201,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/27/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11691,-70.88953,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415197,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11889,-70.88997,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415196,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11831,-70.89136,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415194,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11809,-70.89185,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415183,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11795,-70.89332,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415179,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11784,-70.89337,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415176,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11761,-70.89408,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415172,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11786,-70.89418,,,,,,,,,,,,,,,,,,,,,ROW,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415167,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.119,-70.89345,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415164,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11954,-70.89318,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415148,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/24/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.1192,-70.88868,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415141,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/23/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11448,-70.89367,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415133,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/18/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11521,-70.89056,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415124,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/18/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11572,-70.8903,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415118,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/18/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11664,-70.8903,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415111,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/18/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11617,-70.88971,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415101,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/17/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11514,-70.89008,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415099,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,7/17/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.11513,-70.89018,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415068,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,6/19/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07679,-70.91766,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415039,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,6/13/2007,,17-Aug-12,07-Aug-14,"Strafford, New Hampshire, United States",43.09063,-70.91657,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415014,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,6/11/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07696,-70.90286,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415010,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,6/11/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07711,-70.90301,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2415006,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,6/11/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07723,-70.90294,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2414964,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,5/24/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.07702,-70.91763,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
2414941,The Nature Conservancy in New Hampshire ,glossy buckthorn,Frangula alnus,Positive,5/24/2007,,17-Aug-12,07-Aug-14,"Rockingham, New Hampshire, United States",43.0771,-70.91889,,,,,,,,,,,,,,,,,,,,,,,,William Clark,,State Agency,Bulk Data,,Introduced,,,Expertise,,Verified,Douglas Cygan,07-Aug-14,,,,,,
